ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
300165.SZ,300165,天瑞仪器,江苏,电器仪表,江苏天瑞仪器股份有限公司,"Jiangsu Skyray Instrument Co.,Ltd.",tryq,创业板,SZSE,CNY,L,20110125,,N
300166.SZ,300166,东方国信,北京,软件服务,北京东方国信科技股份有限公司,Business-Intelligence Of Oriental Nations Corporation Ltd.,dfgx,创业板,SZSE,CNY,L,20110125,,S
300167.SZ,300167,迪威迅,深圳,软件服务,深圳市迪威迅股份有限公司,"Shenzhen Dvision Co.,Ltd.",dwx,创业板,SZSE,CNY,L,20110125,,N
300168.SZ,300168,万达信息,上海,软件服务,万达信息股份有限公司,"Wonders Information Co., Ltd.",wdxx,创业板,SZSE,CNY,L,20110125,,N
300169.SZ,300169,天晟新材,江苏,塑料,常州天晟新材料股份有限公司,"Changzhou Tiansheng New Materials Co., Ltd.",tsxc,创业板,SZSE,CNY,L,20110125,,N
300170.SZ,300170,汉得信息,上海,软件服务,上海汉得信息技术股份有限公司,"Hand Enterprise Solutions Co.,Ltd.",hdxx,创业板,SZSE,CNY,L,20110201,,S
300171.SZ,300171,东富龙,上海,医疗保健,东富龙科技集团股份有限公司,"Tofflon Science and Technology Group Co., Ltd.",dfl,创业板,SZSE,CNY,L,20110201,,S
300172.SZ,300172,中电环保,江苏,环境保护,中电环保股份有限公司,"Cec Environmental Protection Co.,Ltd.",zdhb,创业板,SZSE,CNY,L,20110201,,N
300173.SZ,300173,福能东方,广东,轻工机械,福能东方装备科技股份有限公司,"Funeng Oriental Equipment Technology Co.,Ltd",fndf,创业板,SZSE,CNY,L,20110201,,N
300174.SZ,300174,元力股份,福建,化工原料,福建元力活性炭股份有限公司,"Fujian Yuanli Active Carbon Co.,Ltd.",ylgf,创业板,SZSE,CNY,L,20110201,,N
300175.SZ,300175,朗源股份,山东,食品,朗源股份有限公司,"Lontrue Co., Ltd.",lygf,创业板,SZSE,CNY,L,20110215,,N
300176.SZ,300176,派生科技,广东,汽车配件,广东派生智能科技股份有限公司,"GuangDong PaiSheng Intelligent Technology Co.,Ltd",pskj,创业板,SZSE,CNY,L,20110215,,N
300177.SZ,300177,中海达,广东,通信设备,广州中海达卫星导航技术股份有限公司,"Guangzhou Hi-Target Navigation Tech Co.,Ltd.",zhd,创业板,SZSE,CNY,L,20110215,,S
300178.SZ,300178,*ST腾邦,深圳,旅游服务,腾邦国际商业服务集团股份有限公司,Tempus Global Business Service Group Holding Ltd.,sttb,创业板,SZSE,CNY,L,20110215,,N
300179.SZ,300179,四方达,河南,矿物制品,河南四方达超硬材料股份有限公司,"Sf Diamond Co.,Ltd",sfd,创业板,SZSE,CNY,L,20110215,,N
300180.SZ,300180,华峰超纤,上海,化纤,上海华峰超纤科技股份有限公司,"Huafon Microfibre(Shanghai)Co., Ltd.",hfcx,创业板,SZSE,CNY,L,20110222,,S
300181.SZ,300181,佐力药业,浙江,中成药,浙江佐力药业股份有限公司,"Zhejiang Jolly Pharmaceutical Co., Ltd",zlyy,创业板,SZSE,CNY,L,20110222,,N
300182.SZ,300182,捷成股份,北京,影视音像,北京捷成世纪科技股份有限公司,"Beijing Jetsen Technology Co., Ltd",jcgf,创业板,SZSE,CNY,L,20110222,,S
300183.SZ,300183,东软载波,山东,通信设备,青岛东软载波科技股份有限公司,"Qingdao Eastsoft Communication Technology Co.,Ltd.",drzb,创业板,SZSE,CNY,L,20110222,,S
300184.SZ,300184,力源信息,湖北,元器件,武汉力源信息技术股份有限公司,"Wuhan P&S Information Technology Co.,Ltd.",lyxx,创业板,SZSE,CNY,L,20110222,,N
300185.SZ,300185,通裕重工,山东,工程机械,通裕重工股份有限公司,"Tongyu Heavy Industry Co., Ltd.",tyzg,创业板,SZSE,CNY,L,20110308,,S
300187.SZ,300187,永清环保,湖南,环境保护,永清环保股份有限公司,"Yonker Environmental Protection Co.,Ltd",yqhb,创业板,SZSE,CNY,L,20110308,,N
300188.SZ,300188,美亚柏科,福建,软件服务,厦门市美亚柏科信息股份有限公司,"Xiamen Meiya Pico Information Co., Ltd.",mybk,创业板,SZSE,CNY,L,20110316,,S
300189.SZ,300189,神农科技,海南,种植业,海南神农科技股份有限公司,"Hainan Shennong Technology Co.,Ltd",snkj,创业板,SZSE,CNY,L,20110316,,N
300190.SZ,300190,维尔利,江苏,环境保护,维尔利环保科技集团股份有限公司,"WELLE Environmental Group Co.,Ltd",wel,创业板,SZSE,CNY,L,20110316,,N
300191.SZ,300191,潜能恒信,北京,石油开采,潜能恒信能源技术股份有限公司,"Sino Geophysical Co., Ltd",qnhx,创业板,SZSE,CNY,L,20110316,,N
300192.SZ,300192,科德教育,江苏,文教休闲,苏州科德教育科技股份有限公司,"Suzhou Kingswood Education Technology Co.,Ltd.",kdjy,创业板,SZSE,CNY,L,20110322,,N
300193.SZ,300193,佳士科技,深圳,专用机械,深圳市佳士科技股份有限公司,"Shenzhen Jasic Technology Co.,Ltd.",jskj,创业板,SZSE,CNY,L,20110322,,N
300194.SZ,300194,福安药业,重庆,化学制药,福安药业(集团)股份有限公司,"Fuan Pharmaceutical (Group) Co.,Ltd.",fayy,创业板,SZSE,CNY,L,20110322,,N
300195.SZ,300195,长荣股份,天津,轻工机械,天津长荣科技集团股份有限公司,"Masterwork Group Co., Ltd.",crgf,创业板,SZSE,CNY,L,20110329,,N
300196.SZ,300196,长海股份,江苏,玻璃,江苏长海复合材料股份有限公司,"Jiangsu Changhai Composite Materials Co.,Ltd",chgf,创业板,SZSE,CNY,L,20110329,,N
